id,title,rooms,area_m2,price_tenge,price_per_m2,address,city_date,url,balcony,parking,furnished,ceiling_height
693146384,1-комнатная квартира · 54.5 м²,1,54.5,30520000,560000,"Казыбек би р-н, Ержанова 63/2",Караганда 16 июн.,https://krisha.kz/a/show/693146384,,,,3 м
693146389,3-комнатная квартира · 106.1 м²,3,106.1,59416000,560000,"Казыбек би р-н, Ержанова 63/2",Караганда 16 июн.,https://krisha.kz/a/show/693146389,,,,3 м
693146382,2-комнатная квартира · 86.7 м²,2,86.7,48552000,560000,"Казыбек би р-н, Ержанова 63/2",Караганда 16 июн.,https://krisha.kz/a/show/693146382,,,,3 м
1012319331,1-комнатная квартира · 30.5 м² · 5/5 этаж,1,30.5,15500000,508197,"Казыбек би р-н, мкр Новый Город, Ержанова 30",Караганда 16 июн.,https://krisha.kz/a/show/1012319331,,,,
693146383,2-комнатная квартира · 87.4 м²,2,87.4,48944000,560000,"Казыбек би р-н, Ержанова 63/2",Караганда 16 июн.,https://krisha.kz/a/show/693146383,,,,3 м
693146387,3-комнатная квартира · 96.5 м²,3,96.5,54040000,560000,"Казыбек би р-н, Ержанова 63/2",Караганда 16 июн.,https://krisha.kz/a/show/693146387,,,,3 м
1010848799,4-комнатная квартира · 100 м² · 6/17 этаж,4,100.0,55000000,550000,"Казыбек би р-н, мкр Городской Аэропорт, Букетова 3/2",Караганда 16 июн.,https://krisha.kz/a/show/1010848799,,,,
1011820130,2-комнатная квартира · 47 м² · 4/5 этаж,2,47.0,20900000,444681,"Казыбек би р-н, ул. Гоголя 49",Караганда 16 июн.,https://krisha.kz/a/show/1011820130,,,полностью,
1012988997,3-комнатная квартира · 89 м² · 1/5 этаж,3,89.0,37500000,421348,"Казыбек би р-н, мкр Юго-Восток, Таттимбета 5/2",Караганда 16 июн.,https://krisha.kz/a/show/1012988997,,,,3 м
1013145836,2-комнатная квартира · 63.5 м² · 1/19 этаж,2,63.5,51900000,817323,"Казыбек би р-н, мкр Новый Город, Мкр Байкена Ашимова 7/1",Караганда 16 июн.,https://krisha.kz/a/show/1013145836,лоджия,,,
1008604637,3-комнатная квартира · 90.5 м² · 10/16 этаж,3,90.5,40000000,441989,"Казыбек би р-н, мкр Юго-Восток, Шахтеров 52 — Напротив старой корзины, рядом с нормой и НИШом",Караганда 16 июн.,https://krisha.kz/a/show/1008604637,,,,
687448607,4-комнатная квартира · 74 м² · 1/5 этаж,4,74.0,24000000,324324,"Алихана Бокейханова р-н, Майкудук, Бабушкина 2 — 18мкрн",Караганда 16 июн.,https://krisha.kz/a/show/687448607,,,,
1006143005,2-комнатная квартира · 60 м² · 9/17 этаж,2,60.0,35000000,583333,"Казыбек би р-н, мкр Юго-Восток, Букетова 3",Караганда 16 июн.,https://krisha.kz/a/show/1006143005,,паркинг,,
689633428,2-комнатная квартира · 71 м²,2,71.0,24140000,340000,Алтын Арка 20,Караганда 16 июн.,https://krisha.kz/a/show/689633428,,,,3 м
693146428,2-комнатная квартира · 67.7 м²,2,67.7,37912000,560000,"Казыбек би р-н, Ержанова 63/2",Караганда 16 июн.,https://krisha.kz/a/show/693146428,,,,3 м
760509732,1-комнатная квартира · 45 м²,1,45.0,15300000,340000,микрорайон Алтын Арка 20,Караганда 16 июн.,https://krisha.kz/a/show/760509732,,,,3 м
1001587413,2-комнатная квартира · 48 м² · 7/9 этаж,2,48.0,15000000,312500,"Алихана Бокейханова р-н, Майкудук, Мкр Восток-1 2",Караганда 16 июн.,https://krisha.kz/a/show/1001587413,балкон,,,
1010446391,2-комнатная квартира · 54 м² · 4/9 этаж,2,54.0,21000000,388889,"Казыбек би р-н, Язева 10",Караганда 16 июн.,https://krisha.kz/a/show/1010446391,,,,
689633429,3-комнатная квартира · 80 м²,3,80.0,27200000,340000,Алтын Арка 20,Караганда 16 июн.,https://krisha.kz/a/show/689633429,,,,3 м
1011657792,3-комнатная квартира · 60 м² · 2/5 этаж,3,60.0,14000000,233333,"Алихана Бокейханова р-н, Сортировка, Мануильского 21",Караганда 16 июн.,https://krisha.kz/a/show/1011657792,балкон,,,
1012941721,2-комнатная квартира · 103.2 м² · 2/9 этаж,2,103.2,67000000,649225,"Казыбек би р-н, мкр Юго-Восток, Рнспублики 42 — Сарыарка республика. Рублевка",Караганда 16 июн.,https://krisha.kz/a/show/1012941721,балкон,,,
694691348,3-комнатная квартира · 65 м² · 6/10 этаж,3,65.0,43000000,661538,Степной 4 23/2 — Жана дала,Караганда 16 июн.,https://krisha.kz/a/show/694691348,,,,
1002001412,3-комнатная квартира · 131.2 м²,3,131.2,87904000,670000,"Казыбек би р-н, мкр Новый Город, ​Улица Комиссарова 27",Караганда 16 июн.,https://krisha.kz/a/show/1002001412,,,,
1013160383,2-комнатная квартира · 44.5 м² · 2/5 этаж,2,44.5,12600000,283146,"Алихана Бокейханова р-н, Майкудук, 11а микрорайон",Караганда 16 июн.,https://krisha.kz/a/show/1013160383,балкон,,,
1001853205,3-комнатная квартира · 108.1 м²,3,108.1,46948000,434302,"Казыбек би р-н, мкр Михайловка , Крылова 15",Караганда 16 июн.,https://krisha.kz/a/show/1001853205,,,,
1002006573,3-комнатная квартира · 105.6 м²,3,105.6,59136000,560000,"Казыбек би р-н, мкр Михайловка , ​Улица Аманжолова 47/1",Караганда 16 июн.,https://krisha.kz/a/show/1002006573,,,,
1006572554,2-комнатная квартира · 52.6 м² · 4/10 этаж,2,52.6,33000000,627376,"Казыбек би р-н, мкр Городской Аэропорт, Букетова 3/5",Караганда 16 июн.,https://krisha.kz/a/show/1006572554,,,,
762302017,2-комнатная квартира · 72 м² · 5/5 этаж,2,72.0,33000000,458333,"Казыбек би р-н, Муканова 49/11",Караганда 16 июн.,https://krisha.kz/a/show/762302017,лоджия,,,
1011460831,3-комнатная квартира · 70 м² · 3/10 этаж,3,70.0,32500000,464286,"Казыбек би р-н, мкр Юго-Восток, Сарыарка 6",Караганда 16 июн.,https://krisha.kz/a/show/1011460831,лоджия,,,
693146385,3-комнатная квартира · 121.3 м²,3,121.3,64289000,530000,"Казыбек би р-н, Ержанова 63/2",Караганда 16 июн.,https://krisha.kz/a/show/693146385,,,,3 м
1001984483,5-комнатная квартира · 212.8 м²,5,212.8,138320000,650000,"Казыбек би р-н, мкр Новый Город, ​Проспект Нурсултана Назарбаева 4Б",Караганда 16 июн.,https://krisha.kz/a/show/1001984483,,,,
1001984336,4-комнатная квартира · 146 м²,4,146.0,90520000,620000,"Казыбек би р-н, мкр Новый Город, ​Проспект Нурсултана Назарбаева 4Б",Караганда 16 июн.,https://krisha.kz/a/show/1001984336,,,,
1001891339,4-комнатная квартира · 132.2 м²,4,132.2,58028000,438941,"Казыбек би р-н, мкр Михайловка , Крылова 15",Караганда 16 июн.,https://krisha.kz/a/show/1001891339,,,,
1001962895,4-комнатная квартира · 132.5 м²,4,132.5,59715000,450679,"Казыбек би р-н, мкр Михайловка , Крылова 15",Караганда 16 июн.,https://krisha.kz/a/show/1001962895,,,,
1012429232,3-комнатная квартира · 114 м² · 8/9 этаж,3,114.0,63000000,552632,"Казыбек би р-н, мкр Михайловка , Мкр Михайловка Pride Residence 96/1",Караганда 16 июн.,https://krisha.kz/a/show/1012429232,,,,
1001816201,4-комнатная квартира · 140.9 м²,4,140.9,91585000,650000,"Казыбек би р-н, мкр Михайловка , Аманжолова 100",Караганда 16 июн.,https://krisha.kz/a/show/1001816201,,,,
1013074421,2-комнатная квартира · 45 м² · 5/9 этаж,2,45.0,25300000,562222,"Казыбек би р-н, мкр Городской Аэропорт, 137-учетный квартал 343",Караганда 16 июн.,https://krisha.kz/a/show/1013074421,,,,
1011265952,1-комнатная квартира · 31.3 м² · 1/2 этаж,1,31.3,10000000,319489,"Алихана Бокейханова р-н, Майкудук, Белинского 47",Караганда 16 июн.,https://krisha.kz/a/show/1011265952,,,,
1012493242,1-комнатная квартира · 37 м² · 8/9 этаж,1,37.0,14200000,383784,"Казыбек би р-н, мкр Юго-Восток, Дюсембекова 3",Караганда 16 июн.,https://krisha.kz/a/show/1012493242,балкон,,,
